Date,Open,High,Low,Close,Adj Close,Volume,log_returns,cumulative_returns,cumulative_returns_scaled,diff_log_returns,diff_log_returns_scaled,log_returns_scaled,obv
1964-03-13,0.0,79.58999633789062,78.73999786376953,79.13999938964844,79.13999938964844,5660000.0,0.0105431506583054,1.8486949118241158,-0.5399505669448341,0.004009343481658355,0.1329819948489843,0.43320109419342023,499280000.0
1964-03-20,0.0,79.3499984741211,78.91999816894531,78.91999816894531,78.91999816894531,5020000.0,-0.002783770291964662,1.8459111415321512,-0.5415245056287977,-0.013326920950270061,-0.44171321611711006,-0.19731522760770348,494260000.0
1964-03-27,0.0,79.58000183105469,78.66999816894531,79.19000244140625,79.19000244140625,5760000.0,0.003415401099038052,1.8493265426311893,-0.5395934440298774,0.006199171391002714,0.20557454310420892,0.0959767306964823,500020000.0
1964-04-03,0.0,80.37000274658203,79.44999694824219,79.94000244140625,79.94000244140625,5990000.0,0.009426324771610792,1.8587528674028002,-0.5342638170673123,0.00601092367257274,0.19933415246631844,0.38036241128994785,506010000.0
1964-04-10,0.0,80.26000213623047,79.43000030517578,79.8499984741211,79.8499984741211,4990000.0,-0.0011265282719555003,1.8576263391308447,-0.5349007541130619,-0.010552853043566292,-0.3497531778322039,-0.1189086589269411,501020000.0
1964-04-17,0.0,80.9800033569336,79.98999786376953,80.55000305175781,80.55000305175781,6030000.0,0.008728291957780639,1.8663546310886254,-0.5299657936398744,0.009854820229736138,0.3267588898729764,0.34733744746559514,507050000.0
1964-04-24,0.0,80.62000274658203,79.44999694824219,79.75,79.75,5610000.0,-0.009981405844531615,1.8563732252440939,-0.5356092624362746,-0.018709697802312256,-0.6201516617646361,-0.5378460007100644,501440000.0
1964-05-01,0.0,80.47000122070312,79.45999908447266,80.16999816894531,80.16999816894531,5990000.0,0.005252615550256597,1.8616258407943505,-0.5326394431123164,0.015234021394788213,0.5050788018999982,0.1828980610221276,507430000.0
1964-05-08,81.0,81.0,81.0,81.0,81.0,4910000.0,0.010299797457228045,1.8719256382515785,-0.5268159562744422,0.005047181906971448,0.1673862216145587,0.4216876946756784,512340000.0
1964-05-15,0.0,81.44999694824219,80.48999786376953,81.0999984741211,81.0999984741211,5070000.0,0.0012337876341451432,1.8731594258857236,-0.526118374979469,-0.009066009823082902,-0.3004644927394973,-0.007238625844535318,517410000.0
1964-05-22,0.0,81.1500015258789,80.36000061035156,80.7300033569336,80.7300033569336,4640000.0,-0.00457264731742868,1.8685867785682948,-0.5287037414954483,-0.005806434951573822,-0.19240995332028543,-0.2819496428983,512770000.0
1964-05-29,0.0,80.75,79.87999725341797,80.37000274658203,80.37000274658203,4560000.0,-0.00446928859030919,1.8641174899779855,-0.5312306691742118,0.00010335872711949006,0.0034990407008071607,-0.2770595887970857,508210000.0
1964-06-05,0.0,79.44999694824219,78.5,79.0199966430664,79.0199966430664,4240000.0,-0.016940063897677715,1.8471774260803078,-0.5408085506374675,-0.012470775307368526,-0.4133320845995938,-0.8670703952055188,503970000.0
1964-06-12,0.0,80.05000305175781,79.19000244140625,79.5999984741211,79.5999984741211,3840000.0,0.007313131179835767,1.8544905572601436,-0.5366737195064403,0.024253195077513483,0.804063392420407,0.28038410004224035,507810000.0
1964-06-19,0.0,81.2300033569336,80.38999938964844,80.88999938964844,80.88999938964844,4050000.0,0.01607612580340566,1.8705666830635492,-0.5275843070778063,0.008762994623569893,0.29056499415007314,0.6949743237431131,511860000.0
1964-06-26,0.0,81.77999877929688,80.86000061035156,81.45999908447266,81.45999908447266,4440000.0,0.007021891496876172,1.8775885745604255,-0.5236141423363296,-0.00905423430652949,-0.3000741356936372,0.266605120310355,516300000.0
1964-07-03,0.0,82.9800033569336,82.08999633789062,82.5999984741211,82.5999984741211,5230000.0,0.013897571072535997,1.8914861456329615,-0.5157564808089626,0.006875679575659825,0.22800071313803558,0.5919036804282714,521530000.0
1964-07-10,0.0,83.98999786376953,82.87000274658203,83.36000061035156,83.36000061035156,5420000.0,0.00915892327311054,1.900645068906072,-0.5105780421696059,-0.004738647799425457,-0.1570129296373391,0.3677112512877517,526950000.0
1964-07-17,0.0,84.33000183105469,83.37000274658203,84.01000213623047,84.01000213623047,4640000.0,0.007767279478110905,1.908412348384183,-0.5061864364128222,-0.0013916437949996353,-0.04606012432102697,0.3018705270758514,531590000.0
1964-07-24,0.0,83.91999816894531,83.06999969482422,83.45999908447266,83.45999908447266,4210000.0,-0.006568400611291121,1.901843947772892,-0.5099001982284873,-0.014335680089402027,-0.4751534678249536,-0.3763716801238696,527380000.0
1964-07-31,0.0,83.56999969482422,82.72000122070312,83.18000030517578,83.18000030517578,4220000.0,-0.003360526210126524,1.8984834215627653,-0.5118002336645502,0.0032078744011645975,0.10641338520959347,-0.22460240230120068,523160000.0
1964-08-07,0.0,82.19999694824219,81.19000244140625,81.86000061035156,81.86000061035156,3190000.0,-0.01599645946332715,1.8824869620994382,-0.5208446028887137,-0.012635933253200626,-0.41880705187962086,-0.8224270751616723,519970000.0
1964-08-14,0.0,82.83000183105469,82.02999877929688,82.3499984741211,82.3499984741211,4080000.0,0.005967959574159286,1.8884549216735975,-0.5174703293485392,0.021964419037486436,0.7281907247910998,0.21674204377377732,524050000.0
1964-08-21,0.0,82.43000030517578,81.63999938964844,82.06999969482422,82.06999969482422,3620000.0,-0.003405900171319149,1.8850490215022784,-0.5193960191401255,-0.009373859745478434,-0.3106696829517071,-0.22674911144905838,520430000.0
1964-08-28,0.0,82.29000091552734,81.54000091552734,81.98999786376953,81.98999786376953,3760000.0,-0.0009752753698212696,1.884073746132457,-0.5199474380688027,0.0024306248014978795,0.08064764862846947,-0.11175266063811742,516670000.0
1964-09-04,0.0,83.02999877929688,82.30999755859375,82.76000213623047,82.76000213623047,4210000.0,0.009347616136379078,1.893421362268836,-0.5146623128261213,0.010322891506200348,0.34227539990493866,0.3766385894585232,520880000.0
1964-09-11,0.0,83.83999633789062,82.79000091552734,83.44999694824219,83.44999694824219,5630000.0,0.0083027348482509,1.901724097117087,-0.5099679615723287,-0.0010448812881281785,-0.034564986321481805,0.32720371181740915,526510000.0
1964-09-18,0.0,84.29000091552734,83.02999877929688,83.4800033569336,83.4800033569336,6160000.0,0.00035950888348095406,1.902083606000568,-0.5097646959003829,-0.007943225964769944,-0.2632443344489887,-0.04860204535866514,532670000.0
1964-09-25,0.0,84.62000274658203,83.55999755859375,84.20999908447266,84.20999908447266,6170000.0,0.008706545748517236,1.910790151749085,-0.5048420306945485,0.00834703686503628,0.2767760413608437,0.34630860217349485,538840000.0
1964-10-02,0.0,84.63999938964844,83.70999908447266,84.36000061035156,84.36000061035156,4370000.0,0.0017796946757108443,1.912569846424796,-0.5038357945464614,-0.0069268510728063915,-0.22955162139358096,0.018589042915394108,543210000.0
1964-10-09,0.0,85.5999984741211,84.72000122070312,85.22000122070312,85.22000122070312,5290000.0,0.010142799550248459,1.9227126459750445,-0.4981010740409998,0.008363104874537614,0.2773086940638774,0.4142598917188943,548500000.0
1964-10-16,0.0,85.0999984741211,84.0999984741211,84.83000183105469,84.83000183105469,5140000.0,-0.004586886991271923,1.9181257589837726,-0.5006944916427938,-0.014729686541520383,-0.48821473728189235,-0.2826233429081367,543360000.0
1964-10-23,0.0,85.41999816894531,84.56999969482422,85.13999938964844,85.13999938964844,3830000.0,0.003647677826574086,1.9217734368103467,-0.4986321012025864,0.00823456481784601,0.27304760567958136,0.10696608588456527,547190000.0
1964-10-30,0.0,85.22000122070312,84.41000366210938,84.86000061035156,84.86000061035156,4120000.0,-0.003294106264575261,1.9184793305457715,-0.5004945829216663,-0.006941784091149347,-0.23004664926770357,-0.22145997653612817,543070000.0
1964-11-06,0.0,85.55000305175781,84.6500015258789,85.2300033569336,85.2300033569336,4810000.0,0.004350676954334184,1.9228300075001057,-0.4980347180471752,0.007644783218909445,0.25349641218252494,0.14022601335908919,547880000.0
1964-11-13,0.0,85.68000030517578,84.76000213623047,85.20999908447266,85.20999908447266,4860000.0,-0.00023473682546638588,1.9225952706746392,-0.4981674378233791,-0.00458541377980057,-0.15193323916645998,-0.07671668789685662,543020000.0
1964-11-20,0.0,86.80000305175781,85.7300033569336,86.27999877929688,86.27999877929688,5210000.0,0.012479020277297331,1.9350742909519365,-0.4911118223478139,0.012713757102763717,0.4215323248211285,0.5247899462777121,548230000.0
1964-11-27,0.0,85.68000030517578,84.55000305175781,85.16000366210938,85.16000366210938,4070000.0,-0.013065924344825681,1.9220083666071108,-0.49849927232076013,-0.025544944622123013,-0.8467393230535285,-0.6837791285938553,544160000.0
1964-12-04,84.3499984741211,84.3499984741211,84.3499984741211,84.3499984741211,84.3499984741211,4340000.0,-0.009557092125844767,1.912451274481266,-0.5039028349086973,0.003508832218980915,0.11639010293220176,-0.5177710917198698,539820000.0
1964-12-11,0.0,84.05000305175781,83.08999633789062,83.66000366210938,83.66000366210938,4530000.0,-0.008213781114355497,1.9042374933669106,-0.5085468918823671,0.0013433110114892694,0.04460331910240944,-0.45421706291158775,535290000.0
1964-12-18,0.0,84.6500015258789,83.7300033569336,84.29000091552734,84.29000091552734,4630000.0,0.007502235083256454,1.9117397284501672,-0.5043051417466572,0.01571601619761195,0.5210568752606696,0.28933088512995636,539920000.0
1964-12-25,0.0,84.58999633789062,83.73999786376953,84.1500015258789,84.1500015258789,3600000.0,-0.0016623061013674421,1.9100774223487997,-0.5052450066073043,-0.009164541184623896,-0.30373079626353044,-0.14425709969311534,536320000.0
1984-01-06,168.80999755859375,169.30999755859375,168.49000549316406,169.27999877929688,169.27999877929688,137590000.0,0.026033044406770994,2.609030625037929,-0.11005813103494576,0.015610938874734193,0.5175735738564887,1.1660508550509596,4490560000.0
1984-01-13,167.75,168.58999633789062,166.63999938964844,167.02000427246094,167.02000427246094,101790000.0,-0.013440550153168706,2.5955900748847602,-0.11765739376179071,-0.0394735945599397,-1.3084724978050644,-0.7015032291276271,4388770000.0
1984-01-20,167.0399932861328,167.05999755859375,165.8699951171875,166.2100067138672,166.2100067138672,93360000.0,-0.004861501828717676,2.5907285730560425,-0.12040607809557542,0.00857904832445103,0.2844671950772894,-0.29561577663415806,4295410000.0
1984-01-27,164.24000549316406,164.3300018310547,163.07000732421875,163.94000244140625,163.94000244140625,103720000.0,-0.013751567359943984,2.5769770056960986,-0.12818118938813522,-0.008890065531226309,-0.29463195930509833,-0.7162179127341831,4191690000.0
1984-02-03,163.44000244140625,163.97999572753906,160.82000732421875,160.91000366210938,160.91000366210938,109100000.0,-0.018655296887154435,2.5583217088089443,-0.1387288604787679,-0.004903729527210451,-0.1624853702976995,-0.9482206023383143,4082590000.0
1984-02-10,155.4199981689453,156.52000427246094,155.4199981689453,156.3000030517578,156.3000030517578,92220000.0,-0.029067968277369058,2.5292537405315754,-0.1551638371246636,-0.010412671390214623,-0.34510617183141046,-1.4408594714049816,3990370000.0
1984-02-17,156.1300048828125,156.8000030517578,155.50999450683594,155.74000549316406,155.74000549316406,76600000.0,-0.003589271532217573,2.525664468999358,-0.15719320475176737,0.025478696745151484,0.8446886345068985,-0.23542468147973364,3913770000.0
1984-02-24,154.30999755859375,157.50999450683594,154.2899932861328,157.50999450683594,157.50999450683594,102620000.0,0.011300928018410466,2.5369653970177684,-0.15080368050682297,0.01489019955062804,0.49368114653772344,0.4690526607796188,4016390000.0
1984-03-02,158.19000244140625,159.89999389648438,158.19000244140625,159.24000549316406,159.24000549316406,108270000.0,0.010923619189622242,2.5478890162073906,-0.14462748599068012,-0.0003773088287882236,-0.012435034574267133,0.4512016225841968,4124660000.0
1984-03-09,155.1199951171875,155.19000244140625,153.77000427246094,154.35000610351562,154.35000610351562,73170000.0,-0.031189742136733273,2.5166992740706573,-0.16226210973587707,-0.042113361326355514,-1.3959804684341135,-1.541243727790399,4051490000.0
1984-03-16,157.41000366210938,160.4499969482422,157.41000366210938,159.27000427246094,159.27000427246094,118000000.0,0.03137811159744599,2.5480773856681034,-0.14452098223857493,0.06256785373417927,2.0741900062734646,1.418933881627025,4169490000.0
1984-03-23,156.69000244140625,156.9199981689453,156.02000427246094,156.86000061035156,156.86000061035156,79760000.0,-0.015247210413380858,2.5328301752547224,-0.15314172740617135,-0.04662532201082685,-1.5455514563256811,-0.7869789955303792,4089730000.0
1984-03-30,159.52000427246094,159.52000427246094,158.9199981689453,159.17999267578125,159.17999267578125,71590000.0,0.014681899689942894,2.5475120749446654,-0.14484060789829506,0.029929110103323754,0.9922193354721373,0.6290114262291299,4161320000.0
1984-04-06,155.0399932861328,155.47999572753906,154.1199951171875,155.47999572753906,155.47999572753906,86620000.0,-0.023518512860667883,2.5239935620839975,-0.15813793249707714,-0.038200412550610775,-1.2662666577682709,-1.1783065358548654,4074700000.0
1984-04-13,157.72999572753906,158.8699951171875,157.1300048828125,157.30999755859375,157.30999755859375,99620000.0,0.01170128680984428,2.535694848893842,-0.15152204611617576,0.03521979967051216,1.1676050980111343,0.48799422676605747,4174320000.0
1984-04-20,157.89999389648438,158.02000427246094,157.10000610351562,158.02000427246094,158.02000427246094,75860000.0,0.0045032690173574174,2.540198117911199,-0.14897590596546983,-0.007198017792486863,-0.23854076757242804,0.1474453693282941,4250180000.0
1984-04-27,160.3000030517578,160.69000244140625,159.77000427246094,159.88999938964844,159.88999938964844,88530000.0,0.011764440647950975,2.55196255855915,-0.14232431251882252,0.007261171630593558,0.24077973128844407,0.49098212816197967,4338710000.0
1984-05-04,161.1999969482422,161.1999969482422,158.92999267578125,159.11000061035156,159.11000061035156,98580000.0,-0.004890284224206996,2.547072274334943,-0.14508927036691563,-0.01665472487215797,-0.5520295408624193,-0.296977514293162,4240130000.0
1984-05-11,160.0,160.0,157.4199981689453,158.49000549316406,158.49000549316406,82780000.0,-0.0039042562520935453,2.5431680180828495,-0.14729672978445973,0.0009860279721134505,0.0327594266367098,-0.250327073993417,4157350000.0
1984-05-18,156.57000732421875,156.77000427246094,155.24000549316406,155.77999877929688,155.77999877929688,81270000.0,-0.017246786847975204,2.525921231234874,-0.1570480318485912,-0.013342530595881658,-0.44223067410888717,-0.8815819111929865,4076080000.0
1984-05-25,151.22999572753906,152.02000427246094,150.85000610351562,151.6199951171875,151.6199951171875,78190000.0,-0.027067389231851362,2.498853842003023,-0.1723518847235508,-0.009820602383876158,-0.32547915103692426,-1.3462091207381488,3997890000.0
1984-06-01,150.5500030517578,153.24000549316406,150.5500030517578,153.24000549316406,153.24000549316406,96040000.0,0.010627997255370154,2.509481839258393,-0.16634283431390642,0.03769538648722152,1.249670521821436,0.43721531206851966,4093930000.0
1984-06-08,154.9199981689453,155.39999389648438,154.57000732421875,155.1699981689453,155.1699981689453,67840000.0,0.012515922615828446,2.5219977618742213,-0.15926635432293562,0.001887925360458292,0.06265722335640098,0.5265358504399205,4161770000.0
1984-06-15,150.49000549316406,150.7100067138672,149.02000427246094,149.02999877929688,149.02999877929688,85460000.0,-0.04037365852536664,2.481624103348855,-0.18209354776976383,-0.05288958114119509,-1.7532109400979186,-1.9757483821436483,4076310000.0
1984-06-22,154.50999450683594,154.9199981689453,153.88999938964844,154.4600067138672,154.4600067138672,98400000.0,0.035787586838109245,2.517411690186964,-0.16185931095331552,0.07616124536347588,2.5248094059035138,1.6275526706324315,4174710000.0
1984-06-29,152.83999633789062,154.0800018310547,152.82000732421875,153.17999267578125,153.17999267578125,90770000.0,-0.00832155394083361,2.5090901362461304,-0.16656430248798848,-0.04410914077894285,-1.462140332230036,-0.45931595457566066,4083940000.0
1984-07-06,152.75999450683594,152.75999450683594,151.6300048828125,152.24000549316406,152.24000549316406,65850000.0,-0.0061553935968291255,2.5029347426493014,-0.17004455088529194,0.002166160344004484,0.07188068168533233,-0.356831708017157,4018090000.0
1984-07-13,150.02999877929688,151.16000366210938,150.02999877929688,150.8800048828125,150.8800048828125,75480000.0,-0.008973407822786885,2.4939613348265146,-0.17511809942485115,-0.002818014225957759,-0.09334414326028438,-0.4901561248996719,3942610000.0
1984-07-20,150.3699951171875,150.5800018310547,149.07000732421875,149.5500030517578,149.5500030517578,79090000.0,-0.008854045765144062,2.4851072890613706,-0.18012416087308544,0.0001193620576428224,0.004029549303013777,-0.4845089295851352,3863520000.0
1984-07-27,150.0800018310547,151.3800048828125,149.99000549316406,151.19000244140625,151.19000244140625,101350000.0,0.01090653465781666,2.496013823719187,-0.17395762592029956,0.019760580422960722,0.6551337232390534,0.45039332814064553,3964870000.0
1984-08-03,160.27999877929688,162.55999755859375,158.0,162.35000610351562,162.35000610351562,236500000.0,0.07121719600360894,2.567231019722796,-0.13369155221549395,0.060310661345792285,1.999364333134443,3.303779830472347,4201370000.0
1984-08-10,165.5399932861328,168.58999633789062,165.24000549316406,165.4199981689453,165.4199981689453,171000000.0,0.01873314705098181,2.5859641667737776,-0.12309986478315572,-0.052484048952627135,-1.7397675937773942,0.820681924937761,4372370000.0
1984-08-17,164.3000030517578,164.61000061035156,163.77999877929688,164.13999938964844,164.13999938964844,71500000.0,-0.007767964711551149,2.5781962020622267,-0.12749185796968598,-0.02650111176253296,-0.8784361559343603,-0.43312483016377445,4300870000.0
1984-08-24,167.1199951171875,167.52000427246094,167.1199951171875,167.50999450683594,167.50999450683594,69640000.0,0.02032329969945917,2.598519501761686,-0.11600110110835413,0.02809126441101032,0.931294958019635,0.8959143963211785,4370510000.0
1984-08-31,166.60000610351562,166.67999267578125,165.77999877929688,166.67999267578125,166.67999267578125,57460000.0,-0.004967255570088563,2.5935522461915976,-0.11880957841607695,-0.025290555269547734,-0.8383063447022913,-0.3006191423984404,4313050000.0
1984-09-07,165.64999389648438,166.30999755859375,164.22000122070312,164.3699951171875,164.3699951171875,84110000.0,-0.01395580810024775,2.57959643809135,-0.1267001670534929,-0.008988552530159188,-0.29789679221367504,-0.7258808439407841,4228940000.0
1984-09-14,167.94000244140625,169.64999389648438,167.94000244140625,168.77999877929688,168.77999877929688,137400000.0,0.02647612998510316,2.606072568076453,-0.11173061108636158,0.04043193808535091,1.3403868987076897,1.1870138884579717,4366340000.0
1984-09-21,167.47000122070312,168.6699981689453,165.66000366210938,165.6699981689453,165.6699981689453,120600000.0,-0.018598237599285552,2.5874743304771677,-0.12224602095892055,-0.04507436758438871,-1.49413749198518,-0.9455210431193523,4245740000.0
1984-09-28,166.9600067138672,166.9600067138672,165.77000427246094,166.10000610351562,166.10000610351562,78950000.0,0.0025922064672544683,2.590066536944422,-0.12078039211468401,0.02119044406654002,0.7025335417827849,0.057030176327665584,4324690000.0
1984-10-05,162.9199981689453,163.32000732421875,162.50999450683594,162.67999267578125,162.67999267578125,82950000.0,-0.020805017348500605,2.5692615195959214,-0.13254351126279024,-0.023397223815755073,-0.7755426205136956,-1.0499270537569472,4241740000.0
1984-10-12,162.77999877929688,164.47000122070312,162.77999877929688,164.17999267578125,164.17999267578125,92190000.0,0.009178306292433628,2.578439825888355,-0.12735411349939496,0.029983323640934235,0.9940165081304461,0.3686282905719642,4333930000.0
1984-10-19,168.0800018310547,169.6199951171875,167.30999755859375,167.9600067138672,167.9600067138672,186900000.0,0.022762553479792298,2.6012023793681474,-0.11448420696614062,0.01358424718735867,0.450388972963207,1.0113190968708552,4520830000.0
1984-10-26,166.30999755859375,166.30999755859375,164.92999267578125,165.2899932861328,165.2899932861328,83900000.0,-0.01602442947845686,2.5851779498896903,-0.12354439038622803,-0.03878698295824916,-1.2857114006359078,-0.8237503779055031,4436930000.0
1984-11-02,167.49000549316406,167.9499969482422,167.24000549316406,167.4199981689453,167.4199981689453,96810000.0,0.012804147984469542,2.59798209787416,-0.11630494829356594,0.028828577462926403,0.9557368025463359,0.5401722185074954,4533740000.0
1984-11-09,168.67999267578125,169.4600067138672,167.44000244140625,167.60000610351562,167.60000610351562,83620000.0,0.0010746101701227672,2.599056708044283,-0.11569736564861163,-0.011729537814346776,-0.3887601452927861,-0.014769546865492181,4617360000.0
1984-11-16,165.88999938964844,166.24000549316406,164.08999633789062,164.10000610351562,164.10000610351562,83140000.0,-0.02110418917521571,2.577952518869067,-0.12762963600598903,-0.022178799345338476,-0.735151986717022,-1.0640813149303134,4534220000.0
1984-11-23,164.52000427246094,166.9199981689453,164.52000427246094,166.9199981689453,166.9199981689453,73910000.0,0.017038609463773554,2.5949911283328406,-0.11799603705804759,0.03814279863898926,1.2645021841993704,0.7405108478654797,4608130000.0
1984-11-30,163.91000366210938,163.91000366210938,162.99000549316406,163.5800018310547,163.5800018310547,77580000.0,-0.020212466253235348,2.574778662079605,-0.1294241288895125,-0.037251075717008905,-1.2347962487878963,-1.0218925858959889,4530550000.0
1984-12-07,162.75999450683594,163.30999755859375,162.25999450683594,162.25999450683594,162.25999450683594,81000000.0,-0.008102225387630257,2.5666764366919748,-0.13400511245722752,0.01211024086560509,0.40152582961581973,-0.4489391966472708,4449550000.0
1984-12-14,161.80999755859375,163.52999877929688,161.6300048828125,162.69000244140625,162.69000244140625,95060000.0,0.0026466114147392352,2.569323048106714,-0.13250872315416554,0.010748836802369491,0.35639543844052485,0.05960415478104445,4544610000.0
1984-12-21,166.33999633789062,166.3800048828125,164.6199951171875,165.50999450683594,165.50999450683594,101200000.0,0.01718501823555905,2.586508066342273,-0.1227923449516823,0.014538406820819815,0.4820192572150658,0.7474376631898958,4645810000.0
1984-12-28,165.75,166.32000732421875,165.6699981689453,166.25999450683594,166.25999450683594,77070000.0,0.004521212300210163,2.591029278642483,-0.12023605970133185,-0.012663805935348889,-0.419731028149727,0.14829429255276338,4722880000.0
2004-01-02,1111.9200439453125,1118.8499755859375,1105.0799560546875,1108.47998046875,1108.47998046875,1153200000.0,0.011422857999850555,4.488221452453248,0.952432961120179,0.0048036396665340686,0.15931282380750034,0.47482134836332707,55093010000.0
2004-01-09,1131.9200439453125,1131.9200439453125,1120.9000244140625,1121.8599853515625,1121.8599853515625,1720700000.0,0.01199831918233071,4.500219771635579,0.9592167890668033,0.0005754611824801553,0.01914918385860443,0.5020472671986421,56813710000.0
2004-01-16,1132.050048828125,1139.8299560546875,1132.050048828125,1139.8299560546875,1139.8299560546875,1721100000.0,0.01589108085089965,4.516110852486479,0.9682015774142544,0.0038927616685689413,0.12911732089160988,0.6862195736206109,58534810000.0
2004-01-23,1143.93994140625,1150.31005859375,1136.8499755859375,1141.550048828125,1141.550048828125,1561200000.0,0.0015079408916507634,4.51761879337813,0.9690541644647559,-0.014383139959248888,-0.47672675715848684,0.005731969852495293,60096010000.0
2004-01-30,1134.1099853515625,1134.1700439453125,1127.72998046875,1131.1300048828125,1131.1300048828125,1635000000.0,-0.009169893442767345,4.508448899935362,0.963869523311333,-0.010677834334418108,-0.35389629353022106,-0.49945214990493636,58461010000.0
2004-02-06,1128.5899658203125,1142.7900390625,1128.3900146484375,1142.760009765625,1142.760009765625,1477600000.0,0.010229260183377076,4.518678160118739,0.9696531285022565,0.019399153626144423,0.6431524656814795,0.41835047202504877,59938610000.0
2004-02-13,1152.1099853515625,1156.8800048828125,1143.239990234375,1145.81005859375,1145.81005859375,1329200000.0,0.0026654640608123298,4.5213436241795515,0.9711601770572816,-0.007563796122564746,-0.2506662779669157,0.06049610132312888,61267810000.0
2004-02-20,1147.06005859375,1149.81005859375,1139.0,1144.1099853515625,1144.1099853515625,1479600000.0,-0.0014848322403503908,4.5198587919392015,0.9703206555963949,-0.004150296301162721,-0.13750914381635246,-0.13586054909587875,59788210000.0
2004-02-27,1145.800048828125,1151.6800537109375,1141.800048828125,1144.93994140625,1144.93994140625,1540400000.0,0.0007251533322666767,4.5205839452714685,0.9707306559778037,0.0022099855726170677,0.0733334830718156,-0.031302866216261556,61328610000.0
2004-03-05,1154.8699951171875,1163.22998046875,1148.77001953125,1156.8599853515625,1156.8599853515625,1398200000.0,0.010357242924788977,4.530941188196257,0.9765866223790501,0.0096320895925223,0.3193753943659238,0.4244055246264842,62726810000.0
2004-03-12,1106.780029296875,1120.6300048828125,1106.780029296875,1120.5699462890625,1120.5699462890625,1388500000.0,-0.03187198914857666,4.49906919904768,0.9585662574083438,-0.04222923207336564,-1.399821570631144,-1.573521841997911,61338310000.0
2004-03-19,1122.3199462890625,1122.719970703125,1109.68994140625,1109.780029296875,1109.780029296875,1457400000.0,-0.009675612605408009,4.489393586442272,0.9530956835558045,0.022196376543168653,0.7358800899473962,-0.5233784707319593,59880910000.0
2004-03-26,1109.18994140625,1115.27001953125,1106.1300048828125,1108.06005859375,1108.06005859375,1319100000.0,-0.00155103251792357,4.487842553924349,0.9522187325778119,0.00812458008748444,0.2694016242707041,-0.13899258204433027,58561810000.0
2004-04-02,1132.1700439453125,1144.81005859375,1132.1700439453125,1141.81005859375,1141.81005859375,1629200000.0,0.03000398256438676,4.517846536488736,0.9691829300072373,0.03155501508231033,1.0461179021776967,1.3539218066820555,60191010000.0
2004-04-09,1140.530029296875,1148.969970703125,1134.52001953125,1139.3199462890625,1139.3199462890625,1199800000.0,-0.002183227863775675,4.51566330862496,0.9679485369250846,-0.03218721042816244,-1.0669296854977222,-0.1689026779782587,58991210000.0
2004-04-16,1128.8399658203125,1136.800048828125,1126.9000244140625,1134.6099853515625,1134.6099853515625,1487800000.0,-0.004142579423916144,4.511520729201044,0.9656063300175991,-0.001959351560140469,-0.06487957271694704,-0.2616024953948261,57503410000.0
2004-04-23,1139.9300537109375,1141.9200439453125,1134.81005859375,1140.5999755859375,1140.5999755859375,1396100000.0,0.005265451695951937,4.516786180896997,0.968583406875098,0.009408031119868081,0.3119478812637581,0.18350535804145637,58899510000.0
